"Date (UTC)","Timestamp (UTC)","Republican","Democrat","Other"
"08-30-2024 13:00","1725022802","0.967","0.03","0.0035"
"08-30-2024 14:00","1725026402","0.967","0.03","0.0035"
"08-30-2024 15:00","1725030002","0.967","0.03","0.0035"
"08-30-2024 16:00","1725033602","0.967","0.03","0.0035"
"08-30-2024 17:00","1725037202","0.967","0.03","0.0035"
"08-30-2024 18:00","1725040802","0.967","0.03","0.0035"
"08-30-2024 19:00","1725044402","0.967","0.03","0.0035"
"08-30-2024 20:00","1725048002","0.967","0.03","0.0035"
"08-30-2024 21:00","1725051602","0.967","0.03","0.0035"
"08-30-2024 22:00","1725055202","0.967","0.03","0.0035"
"08-30-2024 23:00","1725058802","0.967","0.03","0.0035"
"08-31-2024 00:00","1725062402","0.967","0.03","0.0035"
"08-31-2024 01:00","1725066002","0.967","0.03","0.0035"
"08-31-2024 02:00","1725069602","0.967","0.03","0.0035"
"08-31-2024 03:00","1725073202","0.967","0.03","0.0035"
"08-31-2024 04:00","1725076802","0.967","0.03","0.0035"
"08-31-2024 05:00","1725080402","0.967","0.03","0.0035"
"08-31-2024 06:00","1725084002","0.967","0.03","0.0035"
"08-31-2024 07:00","1725087602","0.967","0.03","0.0035"
"08-31-2024 08:00","1725091201","0.967","0.03","0.0035"
"08-31-2024 09:00","1725094802","0.967","0.03","0.0035"
"08-31-2024 10:00","1725098402","0.967","0.03","0.0035"
"08-31-2024 11:00","1725102001","0.967","0.03","0.0035"
"08-31-2024 12:00","1725105602","0.967","0.03","0.0035"
"08-31-2024 13:00","1725109202","0.967","0.03","0.0035"
"08-31-2024 14:00","1725112802","0.967","0.03","0.0035"
"08-31-2024 15:00","1725116402","0.967","0.03","0.0035"
"08-31-2024 16:00","1725120002","0.967","0.03","0.0035"
"08-31-2024 17:00","1725123601","0.967","0.03","0.0035"
"08-31-2024 18:00","1725127202","0.967","0.03","0.0035"
"08-31-2024 19:00","1725130802","0.967","0.03","0.0035"
"08-31-2024 20:00","1725134402","0.967","0.03","0.0035"
"08-31-2024 21:00","1725138001","0.967","0.03","0.0035"
"08-31-2024 22:00","1725141602","0.967","0.03","0.0035"
"08-31-2024 23:00","1725145201","0.967","0.03","0.0035"
"09-01-2024 00:00","1725148802","0.967","0.03","0.0035"
"09-01-2024 01:00","1725152402","0.967","0.03","0.0035"
"09-01-2024 02:00","1725156001","0.967","0.03","0.0035"
"09-01-2024 03:00","1725159601","0.967","0.03","0.0035"
"09-01-2024 04:00","1725163201","0.967","0.03","0.0035"
"09-01-2024 05:00","1725166802","0.967","0.03","0.0035"
"09-01-2024 06:00","1725170402","0.967","0.03","0.0035"
"09-01-2024 07:00","1725174002","0.967","0.03","0.0035"
"09-01-2024 08:00","1725177601","0.967","0.03","0.0035"
"09-01-2024 09:00","1725181202","0.967","0.03","0.0035"
"09-01-2024 10:00","1725184802","0.967","0.03","0.0035"
"09-01-2024 11:00","1725188402","0.967","0.03","0.0035"
"09-01-2024 12:00","1725192002","0.967","0.03","0.0035"
"09-01-2024 13:00","1725195602","0.967","0.03","0.0035"
"09-01-2024 14:00","1725199202","0.9675","0.03","0.0035"
"09-01-2024 15:00","1725202802","0.9675","0.03","0.0035"
"09-01-2024 16:00","1725206402","0.9675","0.03","0.0035"
"09-01-2024 17:00","1725210002","0.9675","0.03","0.0035"
"09-01-2024 18:00","1725213602","0.9675","0.03","0.0035"
"09-01-2024 19:00","1725217202","0.9675","0.03","0.0035"
"09-01-2024 20:00","1725220802","0.9675","0.03","0.0035"
"09-01-2024 21:00","1725224402","0.9675","0.03","0.0035"
"09-01-2024 22:00","1725228002","0.9675","0.03","0.0035"
"09-01-2024 23:00","1725231601","0.9675","0.03","0.0035"
"09-02-2024 00:00","1725235202","0.9675","0.03","0.0035"
"09-02-2024 01:00","1725238802","0.9675","0.03","0.0035"
"09-02-2024 02:00","1725242402","0.9675","0.03","0.0035"
"09-02-2024 03:00","1725246001","0.9675","0.03","0.0035"
"09-02-2024 04:00","1725249602","0.9675","0.03","0.0035"
"09-02-2024 05:00","1725253202","0.9675","0.03","0.0035"
"09-02-2024 06:00","1725256802","0.9675","0.03","0.0035"
"09-02-2024 07:00","1725260402","0.9675","0.03","0.0035"
"09-02-2024 08:00","1725264002","0.9675","0.03","0.0035"
"09-02-2024 09:00","1725267602","0.9675","0.03","0.0035"
"09-02-2024 10:00","1725271202","0.9675","0.03","0.0035"
"09-02-2024 11:00","1725274802","0.9675","0.03","0.0035"
"09-02-2024 12:00","1725278402","0.9675","0.03","0.0035"
"09-02-2024 13:00","1725282002","0.9675","0.03","0.0035"
"09-02-2024 14:00","1725285602","0.9675","0.03","0.0035"
"09-02-2024 15:00","1725289202","0.9675","0.03","0.0035"
"09-02-2024 16:00","1725292802","0.9675","0.03","0.0035"
"09-02-2024 17:00","1725296402","0.9675","0.03","0.0035"
"09-02-2024 18:00","1725300002","0.9675","0.03","0.0035"
"09-02-2024 19:00","1725303602","0.9675","0.03","0.0035"
"09-02-2024 20:00","1725307202","0.9675","0.03","0.0035"
"09-02-2024 21:00","1725310801","0.9675","0.03","0.0035"
"09-02-2024 22:00","1725314402","0.9675","0.03","0.0035"
"09-02-2024 23:00","1725318002","0.9675","0.03","0.0035"
"09-03-2024 00:00","1725321602","0.9675","0.03","0.0035"
"09-03-2024 01:00","1725325202","0.9675","0.03","0.0035"
"09-03-2024 02:00","1725328802","0.9675","0.03","0.0035"
"09-03-2024 03:00","1725332402","0.9675","0.03","0.0035"
"09-03-2024 04:00","1725336002","0.9675","0.03","0.0035"
"09-03-2024 05:00","1725339602","0.9675","0.03","0.0035"
"09-03-2024 06:00","1725343202","0.9675","0.03","0.0035"
"09-03-2024 07:00","1725346802","0.9675","0.03","0.0035"
"09-03-2024 08:00","1725350402","0.9675","0.03","0.0035"
"09-03-2024 09:00","1725354002","0.9675","0.03","0.0035"
"09-03-2024 10:00","1725357602","0.9675","0.03","0.0035"
"09-03-2024 11:00","1725361202","0.9675","0.03","0.0035"
"09-03-2024 12:00","1725364802","0.9675","0.03","0.0035"
"09-03-2024 13:00","1725368402","0.9675","0.03","0.0035"
"09-03-2024 14:00","1725372002","0.9675","0.03","0.0035"
"09-03-2024 15:00","1725375602","0.9675","0.03","0.0035"
"09-03-2024 16:00","1725379202","0.9675","0.03","0.0035"
"09-03-2024 17:00","1725382802","0.9675","0.03","0.0035"
"09-03-2024 18:00","1725386401","0.9675","0.03","0.0035"
"09-03-2024 19:00","1725390002","0.9675","0.03","0.0035"
"09-03-2024 20:00","1725393602","0.9675","0.03","0.0035"
"09-03-2024 21:00","1725397202","0.9675","0.03","0.0035"
"09-03-2024 22:00","1725400802","0.9675","0.03","0.0035"
"09-03-2024 23:00","1725404402","0.9675","0.03","0.0035"
"09-04-2024 00:00","1725408002","0.9675","0.03","0.0035"
"09-04-2024 01:00","1725411602","0.9675","0.03","0.0035"
"09-04-2024 02:00","1725415202","0.9675","0.03","0.0035"
"09-04-2024 03:00","1725418802","0.9675","0.03","0.0035"
"09-04-2024 04:00","1725422402","0.9675","0.03","0.0035"
"09-04-2024 05:00","1725426001","0.9675","0.03","0.0035"
"09-04-2024 06:00","1725429602","0.9675","0.03","0.0035"
"09-04-2024 07:00","1725433202","0.9675","0.03","0.0035"
"09-04-2024 08:00","1725436802","0.9675","0.03","0.0035"
"09-04-2024 09:00","1725440402","0.9675","0.03","0.0035"
"09-04-2024 10:00","1725444002","0.9675","0.03","0.0035"
"09-04-2024 11:00","1725447602","0.9675","0.03","0.0035"
"09-04-2024 12:00","1725451202","0.9675","0.03","0.0035"
"09-04-2024 13:00","1725454802","0.9675","0.03","0.0035"
"09-04-2024 14:00","1725458402","0.9675","0.03","0.0035"
"09-04-2024 15:00","1725462002","0.9675","0.03","0.0035"
"09-04-2024 16:00","1725465602","0.9675","0.03","0.0035"
"09-04-2024 17:00","1725469202","0.9675","0.03","0.0035"
"09-04-2024 18:00","1725472802","0.9675","0.03","0.0035"
"09-04-2024 19:00","1725476402","0.9675","0.03","0.0035"
"09-04-2024 20:00","1725480002","0.9675","0.03","0.0035"
"09-04-2024 21:00","1725483602","0.9675","0.03","0.0035"
"09-04-2024 22:00","1725487202","0.9675","0.03","0.0035"
"09-04-2024 23:00","1725490802","0.9675","0.03","0.0035"
"09-05-2024 00:00","1725494402","0.9675","0.03","0.0035"
"09-05-2024 01:00","1725498002","0.9675","0.03","0.0035"
"09-05-2024 02:00","1725501602","0.9675","0.03","0.0035"
"09-05-2024 03:00","1725505202","0.9675","0.03","0.0035"
"09-05-2024 04:00","1725508802","0.9675","0.03","0.0035"
"09-05-2024 05:00","1725512402","0.9675","0.03","0.0035"
"09-05-2024 06:00","1725516002","0.9675","0.03","0.0035"
"09-05-2024 07:00","1725519603","0.9675","0.03","0.0035"
"09-05-2024 08:00","1725523202","0.968","0.03","0.0035"
"09-05-2024 09:00","1725526802","0.9675","0.03","0.0035"
"09-05-2024 10:00","1725530402","0.9675","0.03","0.0035"
"09-05-2024 11:00","1725534003","0.9675","0.03","0.0035"
"09-05-2024 12:00","1725537602","0.9675","0.03","0.0035"
"09-05-2024 13:00","1725541202","0.9675","0.03","0.0035"
"09-05-2024 14:00","1725544803","0.9675","0.03","0.0035"
"09-05-2024 15:00","1725548402","0.9675","0.03","0.0035"
"09-05-2024 16:00","1725552002","0.9675","0.03","0.0035"
"09-05-2024 17:00","1725555602","0.9675","0.03","0.0035"
"09-05-2024 18:00","1725559202","0.9675","0.03","0.0035"
"09-05-2024 19:00","1725562801","0.9675","0.03","0.0035"
"09-05-2024 20:00","1725566402","0.9675","0.03","0.0035"
"09-05-2024 21:00","1725570002","0.9675","0.03","0.0035"
"09-05-2024 22:00","1725573602","0.9675","0.03","0.0035"
"09-05-2024 23:00","1725577202","0.9675","0.03","0.0035"
"09-06-2024 00:00","1725580802","0.9675","0.03","0.0035"
"09-06-2024 01:00","1725584402","0.9675","0.03","0.0035"
"09-06-2024 02:00","1725588002","0.9675","0.03","0.0035"
"09-06-2024 03:00","1725591602","0.9675","0.03","0.0035"
"09-06-2024 04:00","1725595202","0.9675","0.03","0.0035"
"09-06-2024 05:00","1725598802","0.9675","0.03","0.0035"
"09-06-2024 06:00","1725602402","0.9675","0.03","0.0035"
"09-06-2024 07:00","1725606002","0.9675","0.03","0.0035"
"09-06-2024 08:00","1725609602","0.9675","0.03","0.0035"
"09-06-2024 09:00","1725613202","0.9675","0.03","0.0035"
"09-06-2024 10:00","1725616802","0.9675","0.03","0.0035"
"09-06-2024 11:00","1725620402","0.9675","0.03","0.0035"
"09-06-2024 12:00","1725624002","0.9675","0.03","0.0035"
"09-06-2024 13:00","1725627602","0.9675","0.03","0.0035"
"09-06-2024 14:00","1725631202","0.9675","0.03","0.0035"
"09-06-2024 15:00","1725634802","0.9675","0.03","0.0035"
"09-06-2024 16:00","1725638401","0.9675","0.03","0.0035"
"09-06-2024 17:00","1725642002","0.9675","0.03","0.0035"
"09-06-2024 18:00","1725645602","0.9675","0.03","0.0035"
"09-06-2024 19:00","1725649203","0.9675","0.03","0.0035"
"09-06-2024 20:00","1725652802","0.9675","0.03","0.0035"
"09-06-2024 21:00","1725656402","0.9675","0.03","0.0035"
"09-06-2024 22:00","1725660002","0.9675","0.03","0.0035"
"09-06-2024 23:00","1725663602","0.9675","0.03","0.0035"
"09-07-2024 00:00","1725667202","0.9675","0.03","0.0035"
"09-07-2024 01:00","1725670802","0.9675","0.03","0.0035"
"09-07-2024 02:00","1725674402","0.9675","0.03","0.0035"
"09-07-2024 03:00","1725678002","0.9675","0.03","0.0035"
"09-07-2024 04:00","1725681602","0.9675","0.03","0.0035"
"09-07-2024 05:00","1725685202","0.9675","0.03","0.0035"
"09-07-2024 06:00","1725688802","0.9675","0.03","0.0035"
"09-07-2024 07:00","1725692402","0.9675","0.03","0.0035"
"09-07-2024 08:00","1725696002","0.9675","0.03","0.0035"
"09-07-2024 09:00","1725699602","0.9675","0.03","0.0035"
"09-07-2024 10:00","1725703202","0.9675","0.03","0.0035"
"09-07-2024 11:00","1725706802","0.9675","0.03","0.0035"
"09-07-2024 12:00","1725710402","0.9675","0.03","0.0035"
"09-07-2024 13:00","1725714002","0.9675","0.03","0.0035"
"09-07-2024 14:00","1725717602","0.9675","0.03","0.0035"
"09-07-2024 15:00","1725721202","0.9675","0.03","0.0035"
"09-07-2024 16:00","1725724802","0.9675","0.03","0.0035"
"09-07-2024 17:00","1725728402","0.9675","0.03","0.0035"
"09-07-2024 18:00","1725732002","0.9675","0.03","0.0035"
"09-07-2024 19:00","1725735602","0.9675","0.03","0.0035"
"09-07-2024 20:00","1725739202","0.9675","0.03","0.0035"
"09-07-2024 21:00","1725742802","0.9675","0.03","0.0035"
"09-07-2024 22:00","1725746402","0.9675","0.03","0.0035"
"09-07-2024 23:00","1725750002","0.9675","0.03","0.0035"
"09-08-2024 00:00","1725753602","0.9675","0.03","0.0035"
"09-08-2024 01:00","1725757201","0.9675","0.03","0.0035"
"09-08-2024 02:00","1725760802","0.9675","0.03","0.0035"
"09-08-2024 03:00","1725764402","0.9675","0.03","0.0035"
"09-08-2024 04:00","1725768002","0.9675","0.03","0.0035"
"09-08-2024 05:00","1725771602","0.9675","0.03","0.0035"
"09-08-2024 06:00","1725775201","0.9675","0.03","0.0035"
"09-08-2024 07:00","1725778802","0.9675","0.03","0.0035"
"09-08-2024 08:00","1725782401","0.9675","0.03","0.0035"
"09-08-2024 09:00","1725786002","0.9675","0.03","0.0035"
"09-08-2024 10:00","1725789602","0.9675","0.03","0.0035"
"09-08-2024 11:00","1725793202","0.9675","0.03","0.0035"
"09-08-2024 12:00","1725796801","0.9675","0.03","0.0035"
"09-08-2024 13:00","1725800402","0.9675","0.03","0.0035"
"09-08-2024 14:00","1725804002","0.9675","0.03","0.0035"
"09-08-2024 15:00","1725807602","0.9675","0.03","0.0035"
"09-08-2024 16:00","1725811202","0.9675","0.03","0.0035"
"09-08-2024 17:00","1725814802","0.9675","0.03","0.0035"
"09-08-2024 18:00","1725818402","0.9675","0.03","0.0035"
"09-08-2024 19:00","1725822002","0.9675","0.03","0.0035"
"09-08-2024 20:00","1725825602","0.968","0.03","0.0035"
"09-08-2024 21:00","1725829202","0.968","0.0295","0.0035"
"09-08-2024 22:00","1725832802","0.968","0.0295","0.0035"
"09-08-2024 23:00","1725836402","0.968","0.0295","0.0035"
"09-09-2024 00:00","1725840001","0.968","0.0295","0.0035"
"09-09-2024 01:00","1725843602","0.968","0.0295","0.0035"
"09-09-2024 02:00","1725847202","0.968","0.0295","0.0035"
"09-09-2024 03:00","1725850802","0.968","0.0295","0.0035"
"09-09-2024 04:00","1725854402","0.968","0.0295","0.0035"
"09-09-2024 05:00","1725858002","0.968","0.0295","0.0035"
"09-09-2024 06:00","1725861602","0.968","0.0295","0.0035"
"09-09-2024 07:00","1725865202","0.968","0.0295","0.0035"
"09-09-2024 08:00","1725868802","0.968","0.0295","0.0035"
"09-09-2024 09:00","1725872402","0.968","0.0295","0.0035"
"09-09-2024 10:00","1725876002","0.968","0.0295","0.0035"
"09-09-2024 11:00","1725879602","0.968","0.0295","0.0035"
"09-09-2024 12:00","1725883202","0.968","0.0295","0.0035"
"09-09-2024 13:00","1725886802","0.968","0.0295","0.0035"
"09-09-2024 14:00","1725890403","0.968","0.0295","0.0035"
"09-09-2024 15:00","1725894002","0.968","0.0295","0.0035"
"09-09-2024 16:00","1725897602","0.968","0.0295","0.0035"
"09-09-2024 17:00","1725901202","0.968","0.0295","0.0035"
"09-09-2024 18:00","1725904801","0.968","0.0295","0.0035"
"09-09-2024 19:00","1725908402","0.968","0.0295","0.0035"
"09-09-2024 20:00","1725912002","0.968","0.0295","0.0035"
"09-09-2024 21:00","1725915602","0.968","0.0295","0.0035"
"09-09-2024 22:00","1725919202","0.968","0.0295","0.0035"
"09-09-2024 23:00","1725922802","0.968","0.0295","0.0035"
"09-10-2024 00:00","1725926402","0.968","0.0295","0.0035"
"09-10-2024 01:00","1725930002","0.968","0.0295","0.0035"
"09-10-2024 02:00","1725933602","0.968","0.0295","0.0035"
"09-10-2024 03:00","1725937203","0.968","0.0295","0.0035"
"09-10-2024 04:00","1725940802","0.968","0.0295","0.0035"
"09-10-2024 05:00","1725944402","0.968","0.0295","0.0035"
"09-10-2024 06:00","1725948002","0.968","0.0295","0.0035"
"09-10-2024 07:00","1725951602","0.968","0.0295","0.0035"
"09-10-2024 08:00","1725955202","0.968","0.0295","0.0035"
"09-10-2024 09:00","1725958802","0.968","0.0295","0.0035"
"09-10-2024 10:00","1725962401","0.968","0.0295","0.0035"
"09-10-2024 11:00","1725966003","0.968","0.0295","0.0035"
"09-10-2024 12:00","1725969602","0.968","0.0295","0.0035"
"09-10-2024 13:00","1725973202","0.968","0.0295","0.0035"
"09-10-2024 14:00","1725976802","0.968","0.0295","0.0035"
"09-10-2024 15:00","1725980402","0.968","0.0295","0.0035"
"09-10-2024 16:00","1725984002","0.968","0.0295","0.0035"
"09-10-2024 17:00","1725987602","0.968","0.0295","0.0035"
"09-10-2024 18:00","1725991202","0.968","0.0295","0.0035"
"09-10-2024 19:00","1725994802","0.968","0.0295","0.0035"
"09-10-2024 20:00","1725998402","0.968","0.0295","0.0035"
"09-10-2024 21:00","1726002001","0.968","0.0295","0.0035"
"09-10-2024 22:00","1726005601","0.968","0.0295","0.0035"
"09-10-2024 23:00","1726009201","0.968","0.0295","0.0035"
"09-11-2024 00:00","1726012801","0.968","0.0295","0.0035"
"09-11-2024 01:00","1726016402","0.968","0.0295","0.0035"
"09-11-2024 02:00","1726020001","0.968","0.0295","0.0035"
"09-11-2024 03:00","1726023602","0.968","0.0295","0.0035"
"09-11-2024 04:00","1726027201","0.968","0.0295","0.0035"
"09-11-2024 05:00","1726030802","0.968","0.03","0.0035"
"09-11-2024 06:00","1726034402","0.968","0.03","0.0035"
"09-11-2024 07:00","1726038002","0.968","0.03","0.0035"
"09-11-2024 08:00","1726041601","0.968","0.03","0.0035"
"09-11-2024 09:00","1726045201","0.968","0.03","0.0035"
"09-11-2024 10:00","1726048801","0.968","0.03","0.0035"
"09-11-2024 11:00","1726052401","0.968","0.0295","0.0035"
"09-11-2024 12:00","1726056002","0.968","0.0295","0.0035"
"09-11-2024 13:00","1726059602","0.968","0.0295","0.0035"
"09-11-2024 14:00","1726063202","0.968","0.0295","0.0035"
"09-11-2024 15:00","1726066802","0.968","0.0295","0.0035"
"09-11-2024 16:00","1726070402","0.968","0.0295","0.0035"
"09-11-2024 17:00","1726074002","0.968","0.0295","0.0035"
"09-11-2024 18:00","1726077602","0.968","0.0295","0.0035"
"09-11-2024 19:00","1726081202","0.968","0.0295","0.0035"
"09-11-2024 20:00","1726084802","0.968","0.0295","0.0035"
"09-11-2024 21:00","1726088402","0.968","0.0295","0.0035"
"09-11-2024 22:00","1726092001","0.968","0.0295","0.0035"
"09-11-2024 23:00","1726095601","0.968","0.0295","0.0035"
"09-12-2024 00:00","1726099202","0.968","0.0295","0.0035"
"09-12-2024 01:00","1726102801","0.968","0.03","0.0035"
"09-12-2024 02:00","1726106402","0.968","0.03","0.0035"
"09-12-2024 03:00","1726110002","0.968","0.03","0.0035"
"09-12-2024 04:00","1726113602","0.9675","0.03","0.0035"
"09-12-2024 05:00","1726117202","0.9675","0.03","0.0035"
"09-12-2024 06:00","1726120803","0.9675","0.03","0.0035"
"09-12-2024 07:00","1726124402","0.9675","0.03","0.0035"
"09-12-2024 08:00","1726128001","0.9675","0.03","0.0035"
"09-12-2024 09:00","1726131602","0.9675","0.03","0.0035"
"09-12-2024 10:00","1726135202","0.9675","0.03","0.0035"
"09-12-2024 11:00","1726138802","0.9675","0.03","0.0035"
"09-12-2024 12:00","1726142402","0.9675","0.03","0.0035"
"09-12-2024 13:00","1726146002","0.9675","0.03","0.0035"
"09-12-2024 14:00","1726149601","0.9675","0.03","0.0035"
"09-12-2024 15:00","1726153202","0.9675","0.03","0.0035"
"09-12-2024 16:00","1726156802","0.9675","0.03","0.0035"
"09-12-2024 17:00","1726160402","0.9675","0.03","0.0035"
"09-12-2024 18:00","1726164001","0.9675","0.03","0.0035"
"09-12-2024 19:00","1726167602","0.9675","0.03","0.0035"
"09-12-2024 20:00","1726171202","0.9675","0.03","0.0035"
"09-12-2024 21:00","1726174802","0.9675","0.03","0.0035"
"09-12-2024 22:00","1726178402","0.9675","0.03","0.0035"
"09-12-2024 23:00","1726182002","0.9675","0.03","0.0035"
"09-13-2024 00:00","1726185602","0.9675","0.03","0.0035"
"09-13-2024 01:00","1726189202","0.9675","0.03","0.0035"
"09-13-2024 02:00","1726192802","0.9675","0.03","0.0035"
"09-13-2024 03:00","1726196402","0.9675","0.03","0.0035"
"09-13-2024 04:00","1726200001","0.9675","0.03","0.0035"
"09-13-2024 05:00","1726203602","0.9675","0.03","0.0035"
"09-13-2024 06:00","1726207201","0.9675","0.03","0.0035"
"09-13-2024 07:00","1726210801","0.9675","0.03","0.0035"
"09-13-2024 08:00","1726214402","0.9675","0.03","0.0035"
"09-13-2024 09:00","1726218002","0.9675","0.03","0.0035"
"09-13-2024 10:00","1726221602","0.9675","0.03","0.0035"
"09-13-2024 11:00","1726225202","0.9675","0.03","0.0035"
"09-13-2024 12:00","1726228802","0.9675","0.03","0.0035"
"09-13-2024 13:00","1726232402","0.9675","0.03","0.0035"
"09-13-2024 14:00","1726236002","0.9675","0.03","0.0035"
"09-13-2024 15:00","1726239602","0.9675","0.03","0.0035"
"09-13-2024 16:00","1726243201","0.9675","0.03","0.0035"
"09-13-2024 17:00","1726246802","0.9675","0.03","0.0035"
"09-13-2024 18:00","1726250402","0.9675","0.03","0.0035"
"09-13-2024 19:00","1726254002","0.9675","0.03","0.0035"
"09-13-2024 20:00","1726257602","0.9675","0.03","0.0035"
"09-13-2024 21:00","1726261202","0.9675","0.03","0.0035"
"09-13-2024 22:00","1726264853","0.9675","0.03","0.0035"
"09-13-2024 23:00","1726268402","0.9675","0.03","0.0035"
"09-14-2024 00:00","1726272002","0.9675","0.03","0.0035"
"09-14-2024 01:00","1726275602","0.9675","0.03","0.0035"
"09-14-2024 02:00","1726279202","0.9675","0.03","0.0035"
"09-14-2024 03:00","1726282801","0.9675","0.03","0.0035"
"09-14-2024 04:00","1726286402","0.9675","0.03","0.0035"
"09-14-2024 05:00","1726290002","0.9675","0.03","0.0035"
"09-14-2024 06:00","1726293602","0.9675","0.03","0.0035"
"09-14-2024 07:00","1726297202","0.9675","0.03","0.0035"
"09-14-2024 08:00","1726300802","0.9675","0.03","0.0035"
"09-14-2024 09:00","1726304402","0.9675","0.03","0.0035"
"09-14-2024 10:00","1726308002","0.9675","0.03","0.0035"
"09-14-2024 11:00","1726311602","0.9675","0.03","0.0035"
"09-14-2024 12:00","1726315202","0.9675","0.03","0.0035"
"09-14-2024 13:00","1726318802","0.9675","0.03","0.0035"
"09-14-2024 14:00","1726322402","0.9675","0.03","0.0035"
"09-14-2024 15:00","1726326002","0.9675","0.03","0.0035"
"09-14-2024 16:00","1726329602","0.9675","0.03","0.0035"
"09-14-2024 17:00","1726333202","0.9675","0.03","0.0035"
"09-14-2024 18:00","1726336802","0.9675","0.03","0.0035"
"09-14-2024 19:00","1726340402","0.9675","0.03","0.0035"
"09-14-2024 20:00","1726344002","0.9675","0.03","0.0035"
"09-14-2024 21:00","1726347602","0.9675","0.03","0.0035"
"09-14-2024 22:00","1726351201","0.9675","0.03","0.0035"
"09-14-2024 23:00","1726354802","0.9675","0.03","0.0035"
"09-15-2024 00:00","1726358402","0.9675","0.03","0.0035"
"09-15-2024 01:00","1726362002","0.9675","0.03","0.0035"
"09-15-2024 02:00","1726365602","0.9675","0.03","0.0035"
"09-15-2024 03:00","1726369202","0.9675","0.03","0.0035"
"09-15-2024 04:00","1726372802","0.9675","0.03","0.0035"
"09-15-2024 05:00","1726376402","0.9675","0.03","0.0035"
"09-15-2024 06:00","1726380002","0.9675","0.03","0.0035"
"09-15-2024 07:00","1726383602","0.9675","0.03","0.0035"
"09-15-2024 08:00","1726387202","0.9675","0.03","0.0035"
"09-15-2024 09:00","1726390802","0.9675","0.03","0.0035"
"09-15-2024 10:00","1726394402","0.9675","0.03","0.0035"
"09-15-2024 11:00","1726398002","0.9675","0.03","0.0035"
"09-15-2024 12:00","1726401602","0.9675","0.03","0.0035"
"09-15-2024 13:00","1726405202","0.9675","0.03","0.0035"
"09-15-2024 14:00","1726408802","0.9675","0.03","0.0035"
"09-15-2024 15:00","1726412402","0.9675","0.03","0.0035"
"09-15-2024 16:00","1726416002","0.9675","0.03","0.0035"
"09-15-2024 17:00","1726419602","0.9675","0.03","0.0035"
"09-15-2024 18:00","1726423202","0.9675","0.03","0.0035"
"09-15-2024 19:00","1726426802","0.968","0.0295","0.0035"
"09-15-2024 20:00","1726430402","0.968","0.0295","0.0035"
"09-15-2024 21:00","1726434002","0.968","0.0295","0.0035"
"09-15-2024 22:00","1726437602","0.968","0.0295","0.0035"
"09-15-2024 23:00","1726441202","0.968","0.0295","0.0035"
"09-16-2024 00:00","1726444802","0.968","0.0295","0.0035"
"09-16-2024 01:00","1726448402","0.968","0.0295","0.0035"
"09-16-2024 02:00","1726452002","0.968","0.0295","0.0035"
"09-16-2024 03:00","1726455602","0.968","0.03","0.0035"
"09-16-2024 04:00","1726459202","0.968","0.03","0.0035"
"09-16-2024 05:00","1726462802","0.968","0.03","0.0035"
"09-16-2024 06:00","1726466402","0.968","0.03","0.0035"
"09-16-2024 07:00","1726470002","0.968","0.03","0.0035"
"09-16-2024 08:00","1726473602","0.968","0.03","0.0035"
"09-16-2024 09:00","1726477202","0.968","0.0295","0.0035"
"09-16-2024 10:00","1726480802","0.968","0.0295","0.0035"
"09-16-2024 11:00","1726484402","0.968","0.0295","0.0035"
"09-16-2024 12:00","1726488002","0.968","0.0295","0.0035"
"09-16-2024 13:00","1726491602","0.968","0.0295","0.0035"
"09-16-2024 14:00","1726495202","0.968","0.0295","0.0035"
"09-16-2024 15:00","1726498802","0.968","0.0295","0.0035"
"09-16-2024 16:00","1726502402","0.968","0.0295","0.0035"
"09-16-2024 17:00","1726506002","0.968","0.0295","0.0035"
"09-16-2024 18:00","1726509602","0.968","0.0295","0.0035"
"09-16-2024 19:00","1726513201","0.968","0.03","0.0035"
"09-16-2024 20:00","1726516801","0.968","0.03","0.0035"
"09-16-2024 21:00","1726520402","0.968","0.0295","0.0035"
"09-16-2024 22:00","1726524002","0.968","0.0295","0.0035"
"09-16-2024 23:00","1726527602","0.968","0.0295","0.0035"
"09-17-2024 00:00","1726531202","0.968","0.0295","0.0035"
"09-17-2024 01:00","1726534801","0.968","0.03","0.0035"
"09-17-2024 02:00","1726538402","0.968","0.03","0.0035"
"09-17-2024 03:00","1726542002","0.968","0.03","0.0035"
"09-17-2024 04:00","1726545602","0.968","0.03","0.0035"
"09-17-2024 05:00","1726549202","0.968","0.03","0.0035"
"09-17-2024 06:00","1726552802","0.968","0.03","0.0035"
"09-17-2024 07:00","1726556402","0.968","0.03","0.0035"
"09-17-2024 08:00","1726560002","0.968","0.03","0.0035"
"09-17-2024 09:00","1726563602","0.968","0.03","0.0035"
"09-17-2024 10:00","1726567202","0.968","0.03","0.0035"
"09-17-2024 11:00","1726570802","0.968","0.03","0.0035"
"09-17-2024 12:00","1726574402","0.968","0.03","0.0035"
"09-17-2024 13:00","1726578002","0.968","0.03","0.0035"
"09-17-2024 14:00","1726581602","0.968","0.0295","0.0035"
"09-17-2024 15:00","1726585202","0.968","0.03","0.0035"
"09-17-2024 16:00","1726588803","0.968","0.03","0.0035"
"09-17-2024 17:00","1726592402","0.968","0.03","0.0035"
"09-17-2024 18:00","1726596002","0.968","0.03","0.0035"
"09-17-2024 19:00","1726599603","0.968","0.03","0.0035"
