"Date (UTC)","Timestamp (UTC)","Kamala Harris","Donald Trump","Other"
"09-29-2024 23:00","1727650802","0.565","0.435","0.002"
"09-30-2024 00:00","1727654403","0.565","0.435","0.002"
"09-30-2024 01:00","1727658003","0.565","0.435","0.002"
"09-30-2024 02:00","1727661603","0.565","0.435","0.002"
"09-30-2024 03:00","1727665202","0.565","0.435","0.002"
"09-30-2024 04:00","1727668802","0.565","0.435","0.002"
"09-30-2024 05:00","1727672402","0.565","0.435","0.002"
"09-30-2024 06:00","1727676002","0.565","0.435","0.002"
"09-30-2024 07:00","1727679603","0.565","0.435","0.002"
"09-30-2024 08:00","1727683202","0.565","0.435","0.002"
"09-30-2024 09:00","1727686802","0.565","0.435","0.002"
"09-30-2024 10:00","1727690402","0.565","0.435","0.002"
"09-30-2024 11:00","1727694001","0.565","0.435","0.002"
"09-30-2024 12:00","1727697602","0.565","0.435","0.002"
"09-30-2024 13:00","1727701202","0.565","0.435","0.002"
"09-30-2024 14:00","1727704802","0.565","0.435","0.002"
"09-30-2024 15:00","1727708402","0.565","0.435","0.0015"
"09-30-2024 16:00","1727712002","0.565","0.435","0.0015"
"09-30-2024 17:00","1727715602","0.565","0.435","0.002"
"09-30-2024 18:00","1727719202","0.565","0.435","0.002"
"09-30-2024 19:00","1727722802","0.565","0.435","0.002"
"09-30-2024 20:00","1727726402","0.565","0.435","0.0025"
"09-30-2024 21:00","1727730002","0.565","0.435","0.0025"
"09-30-2024 22:00","1727733602","0.565","0.435","0.0025"
"09-30-2024 23:00","1727737202","0.565","0.435","0.0025"
"10-01-2024 00:00","1727740802","0.565","0.435","0.0025"
"10-01-2024 01:00","1727744402","0.565","0.435","0.0025"
"10-01-2024 02:00","1727748002","0.565","0.435","0.0025"
"10-01-2024 03:00","1727751602","0.565","0.435","0.0025"
"10-01-2024 04:00","1727755202","0.565","0.435","0.0025"
"10-01-2024 05:00","1727758802","0.565","0.435","0.0025"
"10-01-2024 06:00","1727762402","0.565","0.435","0.002"
"10-01-2024 07:00","1727766002","0.565","0.435","0.002"
"10-01-2024 08:00","1727769602","0.565","0.435","0.002"
"10-01-2024 09:00","1727773202","0.565","0.435","0.002"
"10-01-2024 10:00","1727776802","0.565","0.435","0.002"
"10-01-2024 11:00","1727780403","0.565","0.435","0.002"
"10-01-2024 12:00","1727784002","0.565","0.435","0.002"
"10-01-2024 13:00","1727787602","0.565","0.435","0.002"
"10-01-2024 14:00","1727791202","0.565","0.435","0.002"
"10-01-2024 15:00","1727794802","0.565","0.435","0.002"
"10-01-2024 16:00","1727798402","0.565","0.435","0.002"
"10-01-2024 17:00","1727802003","0.565","0.435","0.002"
"10-01-2024 18:00","1727805602","0.565","0.435","0.002"
"10-01-2024 19:00","1727809202","0.565","0.435","0.002"
"10-01-2024 20:00","1727812802","0.56","0.435","0.002"
"10-01-2024 21:00","1727816402","0.56","0.435","0.002"
"10-01-2024 22:00","1727820002","0.56","0.435","0.002"
"10-01-2024 23:00","1727823602","0.565","0.435","0.002"
"10-02-2024 00:00","1727827202","0.565","0.435","0.002"
"10-02-2024 01:00","1727830802","0.565","0.435","0.002"
"10-02-2024 02:00","1727834402","0.565","0.435","0.002"
"10-02-2024 03:00","1727838002","0.565","0.435","0.002"
"10-02-2024 04:00","1727841602","0.565","0.435","0.002"
"10-02-2024 05:00","1727845202","0.565","0.435","0.002"
"10-02-2024 06:00","1727848802","0.565","0.435","0.002"
"10-02-2024 07:00","1727852402","0.565","0.435","0.002"
"10-02-2024 08:00","1727856002","0.565","0.435","0.002"
"10-02-2024 09:00","1727859602","0.565","0.435","0.002"
"10-02-2024 10:00","1727863202","0.565","0.435","0.002"
"10-02-2024 11:00","1727866802","0.565","0.435","0.002"
"10-02-2024 12:00","1727870402","0.565","0.435","0.002"
"10-02-2024 13:00","1727874002","0.565","0.435","0.002"
"10-02-2024 14:00","1727877602","0.565","0.435","0.002"
"10-02-2024 14:00","1727877607","0.565","0.435","0.002"
"10-02-2024 15:00","1727881202","0.565","0.435","0.002"
"10-02-2024 16:00","1727884801","0.565","0.435","0.002"
"10-02-2024 17:00","1727888402","0.56","0.44","0.002"
"10-02-2024 18:00","1727892002","0.575","0.425","0.002"
"10-02-2024 19:00","1727895602","0.575","0.425","0.002"
"10-02-2024 20:00","1727899202","0.575","0.425","0.002"
"10-02-2024 21:00","1727902802","0.575","0.425","0.002"
"10-02-2024 22:00","1727906402","0.575","0.425","0.002"
"10-02-2024 23:00","1727910003","0.575","0.43","0.002"
"10-03-2024 00:00","1727913602","0.575","0.43","0.002"
"10-03-2024 01:00","1727917202","0.575","0.425","0.002"
"10-03-2024 02:00","1727920802","0.565","0.435","0.002"
"10-03-2024 03:00","1727924403","0.565","0.435","0.002"
"10-03-2024 04:00","1727928002","0.565","0.435","0.002"
"10-03-2024 05:00","1727931603","0.565","0.435","0.002"
"10-03-2024 06:00","1727935202","0.565","0.435","0.002"
"10-03-2024 07:00","1727938802","0.565","0.435","0.002"
"10-03-2024 08:00","1727942402","0.565","0.435","0.002"
"10-03-2024 09:00","1727946002","0.565","0.435","0.002"
"10-03-2024 10:00","1727949602","0.565","0.435","0.002"
"10-03-2024 11:00","1727953202","0.565","0.435","0.002"
"10-03-2024 12:00","1727956802","0.565","0.435","0.002"
"10-03-2024 13:00","1727960402","0.565","0.435","0.002"
"10-03-2024 14:00","1727964002","0.565","0.435","0.002"
"10-03-2024 15:00","1727967603","0.565","0.435","0.002"
"10-03-2024 16:00","1727971202","0.565","0.435","0.002"
"10-03-2024 17:00","1727974802","0.565","0.435","0.002"
"10-03-2024 18:00","1727978401","0.565","0.435","0.002"
"10-03-2024 19:00","1727982002","0.565","0.435","0.002"
"10-03-2024 20:00","1727985602","0.565","0.435","0.002"
"10-03-2024 21:00","1727989202","0.565","0.435","0.002"
"10-03-2024 22:00","1727992802","0.565","0.435","0.002"
"10-03-2024 23:00","1727996402","0.565","0.435","0.002"
"10-04-2024 00:00","1728000002","0.565","0.435","0.002"
"10-04-2024 01:00","1728003602","0.555","0.445","0.002"
"10-04-2024 02:00","1728007202","0.555","0.445","0.002"
"10-04-2024 03:00","1728010802","0.555","0.445","0.002"
"10-04-2024 04:00","1728014403","0.555","0.445","0.002"
"10-04-2024 05:00","1728018002","0.565","0.435","0.002"
"10-04-2024 06:00","1728021602","0.565","0.435","0.002"
"10-04-2024 07:00","1728025202","0.56","0.435","0.002"
"10-04-2024 08:00","1728028802","0.555","0.435","0.0025"
"10-04-2024 09:00","1728032402","0.555","0.435","0.0025"
"10-04-2024 10:00","1728036002","0.555","0.435","0.0025"
"10-04-2024 11:00","1728039602","0.555","0.435","0.0025"
"10-04-2024 12:00","1728043202","0.555","0.435","0.0025"
"10-04-2024 13:00","1728046802","0.555","0.435","0.0025"
"10-04-2024 14:00","1728050402","0.555","0.435","0.0025"
"10-04-2024 15:00","1728054002","0.525","0.465","0.0015"
"10-04-2024 16:00","1728057602","0.52","0.485","0.0015"
"10-04-2024 17:00","1728061202","0.52","0.485","0.002"
"10-04-2024 18:00","1728064802","0.52","0.48","0.002"
"10-04-2024 19:00","1728068402","0.52","0.48","0.002"
"10-04-2024 20:00","1728072002","0.515","0.485","0.002"
"10-04-2024 21:00","1728075602","0.515","0.485","0.002"
"10-04-2024 22:00","1728079202","0.515","0.485","0.002"
"10-04-2024 23:00","1728082802","0.515","0.485","0.002"
"10-05-2024 00:00","1728086402","0.515","0.485","0.002"
"10-05-2024 01:00","1728090002","0.52","0.475","0.002"
"10-05-2024 02:00","1728093602","0.525","0.475","0.0025"
"10-05-2024 03:00","1728097202","0.525","0.475","0.0025"
"10-05-2024 04:00","1728100802","0.525","0.475","0.0025"
"10-05-2024 05:00","1728104402","0.525","0.475","0.0025"
"10-05-2024 06:00","1728108002","0.525","0.475","0.0025"
"10-05-2024 07:00","1728111602","0.53","0.47","0.0025"
"10-05-2024 08:00","1728115202","0.53","0.47","0.0025"
"10-05-2024 09:00","1728118802","0.53","0.47","0.0025"
"10-05-2024 10:00","1728122402","0.53","0.47","0.0025"
"10-05-2024 11:00","1728126002","0.535","0.47","0.0025"
"10-05-2024 12:00","1728129602","0.535","0.465","0.0025"
"10-05-2024 13:00","1728133202","0.535","0.465","0.0025"
"10-05-2024 14:00","1728136802","0.535","0.465","0.0025"
"10-05-2024 15:00","1728140402","0.53","0.47","0.0025"
"10-05-2024 16:00","1728144002","0.525","0.475","0.0025"
"10-05-2024 17:00","1728147602","0.53","0.47","0.0025"
"10-05-2024 18:00","1728151202","0.53","0.47","0.0025"
"10-05-2024 19:00","1728154802","0.53","0.47","0.0025"
"10-05-2024 20:00","1728158402","0.53","0.47","0.0025"
"10-05-2024 21:00","1728162002","0.53","0.47","0.0025"
"10-05-2024 22:00","1728165602","0.53","0.47","0.0025"
"10-05-2024 23:00","1728169202","0.53","0.47","0.0025"
"10-06-2024 00:00","1728172802","0.53","0.47","0.0025"
"10-06-2024 01:00","1728176402","0.535","0.465","0.0025"
"10-06-2024 02:00","1728180002","0.535","0.465","0.0025"
"10-06-2024 03:00","1728183602","0.535","0.465","0.002"
"10-06-2024 04:00","1728187202","0.535","0.465","0.002"
"10-06-2024 05:00","1728190802","0.525","0.475","0.002"
"10-06-2024 06:00","1728194402","0.525","0.475","0.002"
"10-06-2024 07:00","1728198002","0.525","0.475","0.002"
"10-06-2024 08:00","1728201602","0.525","0.475","0.002"
"10-06-2024 09:00","1728205202","0.525","0.475","0.002"
"10-06-2024 10:00","1728208802","0.525","0.475","0.002"
"10-06-2024 11:00","1728212402","0.525","0.475","0.002"
"10-06-2024 12:00","1728216002","0.525","0.475","0.002"
"10-06-2024 13:00","1728219602","0.525","0.475","0.002"
"10-06-2024 14:00","1728223202","0.525","0.475","0.002"
"10-06-2024 15:00","1728226802","0.525","0.475","0.002"
"10-06-2024 16:00","1728230402","0.53","0.475","0.002"
"10-06-2024 17:00","1728234002","0.53","0.475","0.002"
"10-06-2024 18:00","1728237602","0.535","0.465","0.002"
"10-06-2024 19:00","1728241202","0.535","0.465","0.002"
"10-06-2024 20:00","1728244802","0.535","0.465","0.002"
"10-06-2024 21:00","1728248402","0.535","0.465","0.002"
"10-06-2024 22:00","1728252002","0.535","0.465","0.002"
"10-06-2024 23:00","1728255602","0.535","0.465","0.002"
"10-07-2024 00:00","1728259202","0.535","0.465","0.002"
"10-07-2024 01:00","1728262802","0.535","0.465","0.002"
"10-07-2024 02:00","1728266402","0.535","0.465","0.002"
"10-07-2024 03:00","1728270002","0.535","0.465","0.002"
"10-07-2024 04:00","1728273602","0.535","0.465","0.002"
"10-07-2024 05:00","1728277202","0.525","0.475","0.002"
"10-07-2024 06:00","1728280802","0.525","0.475","0.002"
"10-07-2024 07:00","1728284402","0.525","0.475","0.0025"
"10-07-2024 08:00","1728288002","0.525","0.475","0.0025"
"10-07-2024 09:00","1728291602","0.525","0.475","0.0025"
"10-07-2024 10:00","1728295202","0.525","0.475","0.0025"
"10-07-2024 11:00","1728298802","0.525","0.475","0.002"
"10-07-2024 12:00","1728302402","0.525","0.475","0.002"
"10-07-2024 13:00","1728306002","0.525","0.475","0.002"
"10-07-2024 14:00","1728309602","0.525","0.475","0.002"
"10-07-2024 15:00","1728313201","0.515","0.485","0.002"
"10-07-2024 16:00","1728316802","0.515","0.485","0.002"
"10-07-2024 17:00","1728320402","0.515","0.485","0.002"
"10-07-2024 18:00","1728324002","0.515","0.485","0.002"
"10-07-2024 19:00","1728327602","0.515","0.485","0.002"
"10-07-2024 20:00","1728331202","0.515","0.485","0.002"
"10-07-2024 21:00","1728334802","0.515","0.485","0.002"
"10-07-2024 22:00","1728338402","0.515","0.485","0.002"
"10-07-2024 23:00","1728342002","0.515","0.485","0.002"
"10-08-2024 00:00","1728345602","0.53","0.47","0.002"
"10-08-2024 01:00","1728349202","0.525","0.475","0.002"
"10-08-2024 02:00","1728352802","0.525","0.475","0.002"
"10-08-2024 03:00","1728356402","0.525","0.475","0.002"
"10-08-2024 04:00","1728360002","0.52","0.48","0.002"
"10-08-2024 05:00","1728363602","0.52","0.48","0.002"
"10-08-2024 06:00","1728367202","0.52","0.48","0.002"
"10-08-2024 07:00","1728370802","0.52","0.48","0.002"
"10-08-2024 08:00","1728374402","0.52","0.48","0.002"
"10-08-2024 09:00","1728378002","0.52","0.48","0.002"
"10-08-2024 10:00","1728381602","0.52","0.48","0.002"
"10-08-2024 11:00","1728385202","0.515","0.48","0.002"
"10-08-2024 12:00","1728388802","0.53","0.47","0.002"
"10-08-2024 13:00","1728392402","0.53","0.47","0.002"
"10-08-2024 14:00","1728396002","0.525","0.475","0.002"
"10-08-2024 15:00","1728399603","0.525","0.475","0.002"
"10-08-2024 16:00","1728403214","0.525","0.475","0.002"
"10-08-2024 17:00","1728406803","0.525","0.475","0.002"
"10-08-2024 18:00","1728410402","0.525","0.465","0.002"
"10-08-2024 19:00","1728414003","0.525","0.465","0.0025"
"10-08-2024 20:00","1728417603","0.525","0.465","0.002"
"10-08-2024 21:00","1728421202","0.53","0.465","0.002"
"10-08-2024 22:00","1728424802","0.53","0.465","0.002"
"10-08-2024 23:00","1728428402","0.53","0.465","0.002"
"10-09-2024 00:00","1728432002","0.53","0.465","0.002"
"10-09-2024 01:00","1728435602","0.53","0.465","0.002"
"10-09-2024 02:00","1728439202","0.53","0.465","0.002"
"10-09-2024 03:00","1728442802","0.53","0.465","0.002"
"10-09-2024 04:00","1728446402","0.525","0.475","0.002"
"10-09-2024 05:00","1728450002","0.525","0.475","0.002"
"10-09-2024 06:00","1728453602","0.525","0.475","0.002"
"10-09-2024 07:00","1728457202","0.525","0.475","0.002"
"10-09-2024 08:00","1728460802","0.525","0.475","0.002"
"10-09-2024 09:00","1728464402","0.525","0.475","0.002"
"10-09-2024 10:00","1728468002","0.525","0.475","0.002"
"10-09-2024 11:00","1728471602","0.525","0.475","0.002"
"10-09-2024 12:00","1728475202","0.525","0.475","0.0015"
"10-09-2024 13:00","1728478802","0.525","0.475","0.0015"
"10-09-2024 14:00","1728482402","0.525","0.475","0.0015"
"10-09-2024 15:00","1728486002","0.525","0.475","0.0015"
"10-09-2024 16:00","1728489602","0.525","0.475","0.0015"
"10-09-2024 17:00","1728493202","0.525","0.475","0.0015"
"10-09-2024 18:00","1728496802","0.535","0.465","0.0015"
"10-09-2024 19:00","1728500402","0.515","0.485","0.0015"
"10-09-2024 20:00","1728504003","0.505","0.495","0.002"
"10-09-2024 21:00","1728507603","0.505","0.495","0.002"
"10-09-2024 22:00","1728511202","0.495","0.495","0.002"
"10-09-2024 23:00","1728514802","0.495","0.505","0.0015"
"10-10-2024 00:00","1728518402","0.485","0.515","0.0015"
"10-10-2024 01:00","1728522002","0.485","0.515","0.0015"
"10-10-2024 02:00","1728525603","0.495","0.505","0.0015"
"10-10-2024 03:00","1728529203","0.495","0.505","0.0015"
"10-10-2024 04:00","1728532802","0.495","0.505","0.0015"
"10-10-2024 05:00","1728536402","0.495","0.505","0.0015"
"10-10-2024 06:00","1728540002","0.495","0.505","0.0015"
"10-10-2024 07:00","1728543603","0.495","0.505","0.0025"
"10-10-2024 08:00","1728547202","0.495","0.505","0.0025"
"10-10-2024 09:00","1728550802","0.495","0.505","0.0025"
"10-10-2024 10:00","1728554402","0.495","0.505","0.0025"
"10-10-2024 11:00","1728558002","0.495","0.505","0.002"
"10-10-2024 12:00","1728561603","0.495","0.505","0.002"
"10-10-2024 13:00","1728565203","0.495","0.505","0.002"
"10-10-2024 14:00","1728568803","0.495","0.505","0.002"
"10-10-2024 15:00","1728572403","0.495","0.505","0.002"
"10-10-2024 16:00","1728576003","0.495","0.505","0.0015"
"10-10-2024 17:00","1728579602","0.495","0.505","0.0015"
"10-10-2024 18:00","1728583203","0.5","0.495","0.0015"
"10-10-2024 19:00","1728586802","0.5","0.495","0.0015"
"10-10-2024 20:00","1728590402","0.5","0.505","0.0015"
"10-10-2024 21:00","1728594003","0.5","0.505","0.0015"
"10-10-2024 22:00","1728597603","0.5","0.505","0.0015"
"10-10-2024 23:00","1728601203","0.5","0.5","0.0015"
"10-11-2024 00:00","1728604803","0.5","0.5","0.0015"
"10-11-2024 01:00","1728608402","0.5","0.5","0.0015"
"10-11-2024 02:00","1728612003","0.5","0.495","0.0015"
"10-11-2024 03:00","1728615602","0.5","0.495","0.0015"
"10-11-2024 04:00","1728619202","0.5","0.495","0.0015"
"10-11-2024 05:00","1728622802","0.5","0.495","0.0015"
"10-11-2024 06:00","1728626402","0.5","0.495","0.0015"
"10-11-2024 07:00","1728630003","0.5","0.495","0.0015"
"10-11-2024 08:00","1728633603","0.5","0.495","0.0015"
"10-11-2024 09:00","1728637202","0.5","0.5","0.0015"
"10-11-2024 10:00","1728640803","0.505","0.5","0.0015"
"10-11-2024 11:00","1728644403","0.495","0.5","0.0015"
"10-11-2024 12:00","1728648002","0.495","0.495","0.0015"
"10-11-2024 13:00","1728651603","0.495","0.495","0.0015"
"10-11-2024 14:00","1728655202","0.495","0.5","0.0015"
"10-11-2024 15:00","1728658802","0.495","0.5","0.0015"
"10-11-2024 16:00","1728662402","0.495","0.5","0.0015"
"10-11-2024 17:00","1728666003","0.505","0.495","0.0015"
"10-11-2024 18:00","1728669603","0.505","0.495","0.0015"
"10-11-2024 19:00","1728673202","0.505","0.495","0.0015"
"10-11-2024 20:00","1728676802","0.505","0.495","0.0015"
"10-11-2024 21:00","1728680402","0.505","0.495","0.0015"
"10-11-2024 22:00","1728684002","0.505","0.495","0.0015"
"10-11-2024 23:00","1728687602","0.505","0.495","0.0015"
"10-12-2024 00:00","1728691202","0.505","0.495","0.0015"
"10-12-2024 01:00","1728694802","0.505","0.495","0.0015"
"10-12-2024 02:00","1728698403","0.505","0.495","0.0015"
"10-12-2024 03:00","1728702002","0.505","0.495","0.0015"
"10-12-2024 04:00","1728705602","0.505","0.495","0.0015"
"10-12-2024 05:00","1728709202","0.505","0.495","0.0015"
"10-12-2024 06:00","1728712802","0.505","0.495","0.0015"
"10-12-2024 07:00","1728716402","0.505","0.495","0.0015"
"10-12-2024 08:00","1728720003","0.505","0.495","0.0015"
"10-12-2024 09:00","1728723602","0.505","0.495","0.0015"
"10-12-2024 10:00","1728727202","0.505","0.495","0.0015"
"10-12-2024 11:00","1728730802","0.505","0.495","0.0015"
"10-12-2024 12:00","1728734403","0.505","0.495","0.0015"
"10-12-2024 13:00","1728738002","0.505","0.495","0.0015"
"10-12-2024 14:00","1728741603","0.505","0.495","0.0015"
"10-12-2024 15:00","1728745203","0.505","0.495","0.0015"
"10-12-2024 16:00","1728748802","0.505","0.495","0.0015"
"10-12-2024 17:00","1728752403","0.505","0.495","0.0015"
"10-12-2024 18:00","1728756002","0.505","0.495","0.0015"
"10-12-2024 19:00","1728759602","0.505","0.495","0.0015"
"10-12-2024 20:00","1728763202","0.505","0.495","0.0015"
"10-12-2024 21:00","1728766802","0.505","0.495","0.0015"
"10-12-2024 22:00","1728770402","0.505","0.495","0.0015"
"10-12-2024 23:00","1728774002","0.505","0.495","0.0015"
"10-13-2024 00:00","1728777603","0.505","0.495","0.0015"
"10-13-2024 01:00","1728781202","0.505","0.495","0.0015"
"10-13-2024 02:00","1728784802","0.505","0.495","0.0015"
"10-13-2024 03:00","1728788402","0.505","0.495","0.0015"
"10-13-2024 04:00","1728792002","0.505","0.495","0.0015"
"10-13-2024 05:00","1728795602","0.505","0.495","0.0015"
"10-13-2024 06:00","1728799202","0.505","0.495","0.0015"
"10-13-2024 07:00","1728802802","0.505","0.495","0.0015"
"10-13-2024 08:00","1728806402","0.495","0.505","0.0015"
"10-13-2024 09:00","1728810002","0.495","0.505","0.0015"
"10-13-2024 10:00","1728813602","0.495","0.505","0.0015"
"10-13-2024 11:00","1728817202","0.495","0.505","0.0015"
"10-13-2024 12:00","1728820803","0.495","0.505","0.0015"
"10-13-2024 13:00","1728824402","0.495","0.505","0.0015"
"10-13-2024 14:00","1728828002","0.495","0.505","0.0015"
"10-13-2024 15:00","1728831602","0.495","0.505","0.0015"
"10-13-2024 16:00","1728835202","0.495","0.505","0.0015"
"10-13-2024 17:00","1728838802","0.495","0.505","0.0015"
"10-13-2024 18:00","1728842402","0.495","0.505","0.0015"
"10-13-2024 19:00","1728846002","0.495","0.505","0.0015"
"10-13-2024 20:00","1728849602","0.495","0.505","0.0015"
"10-13-2024 21:00","1728853203","0.495","0.505","0.002"
"10-13-2024 22:00","1728856802","0.495","0.505","0.002"
"10-13-2024 23:00","1728860402","0.495","0.505","0.002"
"10-14-2024 00:00","1728864002","0.495","0.505","0.002"
"10-14-2024 01:00","1728867602","0.495","0.505","0.002"
"10-14-2024 02:00","1728871202","0.495","0.505","0.002"
"10-14-2024 03:00","1728874802","0.495","0.505","0.002"
"10-14-2024 04:00","1728878402","0.495","0.505","0.002"
"10-14-2024 05:00","1728882002","0.495","0.505","0.002"
"10-14-2024 06:00","1728885602","0.495","0.505","0.002"
"10-14-2024 07:00","1728889202","0.495","0.505","0.002"
"10-14-2024 08:00","1728892802","0.495","0.505","0.002"
"10-14-2024 09:00","1728896402","0.495","0.505","0.002"
"10-14-2024 10:00","1728900002","0.495","0.505","0.002"
"10-14-2024 11:00","1728903602","0.495","0.505","0.002"
"10-14-2024 12:00","1728907203","0.495","0.505","0.002"
"10-14-2024 13:00","1728910803","0.495","0.505","0.002"
"10-14-2024 14:00","1728914402","0.495","0.505","0.002"
"10-14-2024 15:00","1728918002","0.495","0.505","0.002"
"10-14-2024 16:00","1728921602","0.495","0.505","0.002"
"10-14-2024 17:00","1728925202","0.485","0.51","0.002"
"10-14-2024 18:00","1728928802","0.485","0.515","0.0015"
"10-14-2024 19:00","1728932402","0.485","0.515","0.0015"
"10-14-2024 20:00","1728936002","0.485","0.515","0.0015"
"10-14-2024 21:00","1728939602","0.485","0.515","0.0015"
"10-14-2024 22:00","1728943202","0.485","0.515","0.0015"
"10-14-2024 23:00","1728946802","0.485","0.515","0.0015"
"10-15-2024 00:00","1728950402","0.485","0.515","0.0015"
"10-15-2024 01:00","1728954002","0.485","0.515","0.0015"
"10-15-2024 02:00","1728957602","0.485","0.515","0.0015"
"10-15-2024 03:00","1728961202","0.485","0.51","0.0015"
"10-15-2024 04:00","1728964802","0.485","0.51","0.0015"
"10-15-2024 05:00","1728968402","0.485","0.51","0.0015"
"10-15-2024 06:00","1728972002","0.485","0.51","0.0015"
"10-15-2024 07:00","1728975602","0.485","0.51","0.0015"
"10-15-2024 08:00","1728979202","0.485","0.51","0.0015"
"10-15-2024 09:00","1728982802","0.485","0.515","0.0015"
"10-15-2024 10:00","1728986402","0.48","0.52","0.0015"
"10-15-2024 11:00","1728990002","0.475","0.52","0.0015"
"10-15-2024 12:00","1728993602","0.475","0.52","0.0015"
"10-15-2024 13:00","1728997202","0.475","0.52","0.0015"
"10-15-2024 14:00","1729000802","0.475","0.52","0.0015"
"10-15-2024 15:00","1729004402","0.475","0.52","0.0015"
"10-15-2024 16:00","1729008002","0.475","0.52","0.0015"
"10-15-2024 17:00","1729011602","0.475","0.525","0.0015"
"10-15-2024 18:00","1729015202","0.475","0.525","0.0015"
"10-15-2024 19:00","1729018803","0.475","0.525","0.0015"
"10-15-2024 20:00","1729022402","0.475","0.525","0.0015"
"10-15-2024 21:00","1729026003","0.465","0.525","0.0015"
"10-15-2024 22:00","1729029603","0.465","0.525","0.0015"
"10-15-2024 23:00","1729033202","0.465","0.525","0.0015"
"10-16-2024 00:00","1729036803","0.465","0.535","0.0015"
"10-16-2024 01:00","1729040402","0.465","0.535","0.0015"
"10-16-2024 02:00","1729044002","0.465","0.535","0.0015"
"10-16-2024 03:00","1729047602","0.465","0.535","0.0015"
"10-16-2024 04:00","1729051202","0.465","0.535","0.0015"
"10-16-2024 05:00","1729054802","0.465","0.53","0.0015"
"10-16-2024 06:00","1729058402","0.465","0.53","0.0015"
"10-16-2024 07:00","1729062002","0.465","0.53","0.0015"
"10-16-2024 08:00","1729065603","0.465","0.53","0.0015"
"10-16-2024 09:00","1729069202","0.465","0.535","0.0015"
"10-16-2024 10:00","1729072802","0.465","0.535","0.0015"
"10-16-2024 11:00","1729076402","0.455","0.535","0.0015"
"10-16-2024 12:00","1729080002","0.455","0.535","0.0015"
"10-16-2024 13:00","1729083602","0.455","0.535","0.0015"
"10-16-2024 14:00","1729087202","0.455","0.535","0.0015"
"10-16-2024 15:00","1729090803","0.455","0.535","0.0015"
"10-16-2024 16:00","1729094403","0.455","0.535","0.0015"
"10-16-2024 17:00","1729098002","0.455","0.535","0.0015"
"10-16-2024 18:00","1729101602","0.455","0.535","0.0015"
"10-16-2024 19:00","1729105202","0.455","0.535","0.0015"
"10-16-2024 20:00","1729108802","0.455","0.535","0.0015"
"10-16-2024 21:00","1729112403","0.455","0.535","0.0015"
"10-16-2024 22:00","1729116002","0.455","0.54","0.0015"
"10-16-2024 23:00","1729119602","0.455","0.54","0.0015"
"10-17-2024 00:00","1729123202","0.455","0.54","0.0015"
"10-17-2024 01:00","1729126803","0.455","0.54","0.0015"
"10-17-2024 02:00","1729130403","0.455","0.545","0.0015"
"10-17-2024 03:00","1729134003","0.455","0.545","0.0015"
"10-17-2024 04:00","1729137603","0.455","0.545","0.0015"
"10-17-2024 05:00","1729141203","0.455","0.545","0.0015"
"10-17-2024 06:00","1729144803","0.455","0.545","0.0015"
"10-17-2024 07:00","1729148402","0.455","0.545","0.0015"
"10-17-2024 08:00","1729152003","0.465","0.535","0.0015"
"10-17-2024 09:00","1729155603","0.465","0.535","0.0015"
"10-17-2024 10:00","1729159202","0.465","0.535","0.0015"
"10-17-2024 11:00","1729162803","0.445","0.555","0.0015"
"10-17-2024 12:00","1729166402","0.445","0.555","0.0015"
"10-17-2024 13:00","1729170002","0.445","0.555","0.0015"
"10-17-2024 14:00","1729173603","0.445","0.555","0.0015"
"10-17-2024 15:00","1729177203","0.445","0.555","0.0015"
"10-17-2024 16:00","1729180802","0.445","0.555","0.0015"
"10-17-2024 17:00","1729184402","0.445","0.55","0.0015"
"10-17-2024 18:00","1729188002","0.445","0.55","0.0015"
"10-17-2024 19:00","1729191602","0.445","0.55","0.0015"
"10-17-2024 20:00","1729195202","0.455","0.545","0.0015"
"10-17-2024 21:00","1729198803","0.455","0.545","0.0015"
"10-17-2024 22:00","1729202402","0.455","0.545","0.0015"
"10-17-2024 23:00","1729206002","0.455","0.545","0.0015"
"10-18-2024 00:00","1729209602","0.445","0.555","0.0015"
"10-18-2024 01:00","1729213202","0.435","0.555","0.0015"
"10-18-2024 02:00","1729216802","0.435","0.555","0.0015"
"10-18-2024 03:00","1729220403","0.435","0.555","0.0015"
"10-18-2024 04:00","1729224003","0.435","0.555","0.0015"
"10-18-2024 05:00","1729227603","0.445","0.555","0.0015"
"10-18-2024 06:00","1729231202","0.445","0.555","0.0015"
"10-18-2024 07:00","1729234802","0.44","0.555","0.0015"
"10-18-2024 08:00","1729238403","0.445","0.555","0.0015"
"10-18-2024 09:00","1729242002","0.445","0.555","0.0015"
"10-18-2024 10:00","1729245603","0.445","0.555","0.0015"
"10-18-2024 11:00","1729249203","0.445","0.555","0.0015"
"10-18-2024 12:00","1729252802","0.445","0.555","0.0015"
"10-18-2024 13:00","1729256403","0.445","0.555","0.0015"
"10-18-2024 14:00","1729260002","0.435","0.565","0.0015"
"10-18-2024 15:00","1729263602","0.435","0.565","0.0015"
"10-18-2024 16:00","1729267203","0.435","0.57","0.0015"
"10-18-2024 17:00","1729270802","0.435","0.57","0.0015"
"10-18-2024 18:00","1729274403","0.435","0.565","0.0015"
"10-18-2024 19:00","1729278002","0.44","0.565","0.0015"
"10-18-2024 20:00","1729281602","0.44","0.565","0.0015"
"10-18-2024 21:00","1729285202","0.44","0.56","0.0015"
"10-18-2024 22:00","1729288802","0.44","0.56","0.0015"
