ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Kasich,12/17/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,19
Pence,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,500
Fiorina,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/17/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,3501
Jindal,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,10
de Blasio,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,12/17/2016 12:00:00 AM,$0.96,$0.96,$0.94,$0.95,12855
Johnson,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Stein,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,12/17/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/18/2016 12:00:00 AM,$0.02,$0.03,$0.01,$0.02,3687
Rubio,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bush,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Malley,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Walker,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,500
Pence,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Fiorina,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,6
Jindal,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
de Blasio,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,12/18/2016 12:00:00 AM,$0.95,$0.97,$0.94,$0.96,33635
Johnson,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Stein,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,12/18/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/19/2016 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Rubio,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bush,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Malley,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Walker,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Fiorina,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jindal,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
de Blasio,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,12/19/2016 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Johnson,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Stein,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,12/19/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/20/2016 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,0
Rubio,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bush,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Malley,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Walker,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Fiorina,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jindal,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
de Blasio,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,12/20/2016 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Johnson,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Stein,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,12/20/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
