ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Gillibrand,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,857
Cuban,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Zuckerberg,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1258
Ryan,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1716
Yang,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,859
Buttigieg,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2271
Steyer,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/8/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,8617
Warren,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,945
Booker,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Kasich,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/9/2020 12:00:00 AM,$0.89,$0.91,$0.83,$0.85,132842
Sanders,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,902
Pence,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,3170
Trump,11/9/2020 12:00:00 AM,$0.12,$0.21,$0.11,$0.16,203165
Gillibrand,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,886
Cuban,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,868
Zuckerberg,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Klobuchar,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,868
Haley,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,872
Ryan,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,907
Yang,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,956
Buttigieg,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,41
Gabbard,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Clinton,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,3055
Steyer,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,10
West,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1269
Hawkins,11/9/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,45318
Warren,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,151
Booker,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/10/2020 12:00:00 AM,$0.85,$0.89,$0.84,$0.87,78228
Sanders,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,394
Pence,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,4622
Trump,11/10/2020 12:00:00 AM,$0.16,$0.19,$0.13,$0.15,104559
Gillibrand,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1385
Cuban,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Klobuchar,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,50
Yang,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,57
Buttigieg,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,8241
Steyer,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/10/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,24571
Warren,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Booker,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
Kasich,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/11/2020 12:00:00 AM,$0.87,$0.88,$0.85,$0.86,50632
Sanders,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,64
Pence,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2314
Trump,11/11/2020 12:00:00 AM,$0.15,$0.19,$0.14,$0.16,102292
Gillibrand,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Cuban,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Zuckerberg,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Haley,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
O'Rourke,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Bloomberg,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,12
Yang,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Buttigieg,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,26
Gabbard,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
Clinton,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,894
Steyer,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,9999
West,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/11/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2048
Warren,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,5
Booker,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/12/2020 12:00:00 AM,$0.86,$0.89,$0.86,$0.87,43442
Sanders,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,236
Trump,11/12/2020 12:00:00 AM,$0.16,$0.18,$0.13,$0.15,59386
Gillibrand,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,55
Ryan,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,246
Steyer,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,5
Hawkins,11/12/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Harris,11/13/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,10451
Warren,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,400
Booker,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/13/2020 12:00:00 AM,$0.87,$0.93,$0.87,$0.91,63251
Sanders,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,475
Pence,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1044
Trump,11/13/2020 12:00:00 AM,$0.15,$0.17,$0.08,$0.11,73357
Gillibrand,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,400
Cuban,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1314
Yang,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1797
Buttigieg,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,18
Gabbard,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1379
Steyer,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/13/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,10500
Warren,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/14/2020 12:00:00 AM,$0.91,$0.91,$0.89,$0.89,23142
Sanders,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,859
Pence,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,970
Trump,11/14/2020 12:00:00 AM,$0.11,$0.13,$0.09,$0.12,43720
Gillibrand,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,859
Cuban,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Zuckerberg,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Ryan,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Brown,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Buttigieg,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1760
Steyer,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
West,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/14/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Harris,11/15/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,13212
Warren,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,82
Booker,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,11
Biden,11/15/2020 12:00:00 AM,$0.89,$0.91,$0.88,$0.88,35974
Sanders,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,3
Pence,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,20
Trump,11/15/2020 12:00:00 AM,$0.12,$0.16,$0.10,$0.15,43643
Gillibrand,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Haley,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,4
O'Rourke,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,5
Yang,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,175
Buttigieg,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,147
Steyer,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Jorgensen,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/15/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/16/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,10252
Warren,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,5
Booker,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/16/2020 12:00:00 AM,$0.88,$0.90,$0.86,$0.88,21667
Sanders,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,5
Pence,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,359
Trump,11/16/2020 12:00:00 AM,$0.15,$0.16,$0.13,$0.15,59946
Gillibrand,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,5
Cuban,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,5
Zuckerberg,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Klobuchar,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,5
Haley,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,5
Ryan,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,8
Yang,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,8
Buttigieg,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,585
Steyer,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,5
West,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,5
Hawkins,11/16/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,5835
Warren,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,85001
Booker,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/17/2020 12:00:00 AM,$0.88,$0.89,$0.87,$0.88,18733
Sanders,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,893
Pence,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,11166
Trump,11/17/2020 12:00:00 AM,$0.15,$0.17,$0.13,$0.13,33709
Gillibrand,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
Cuban,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Zuckerberg,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,10003
Ryan,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,39
Yang,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,6
Buttigieg,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,39
Gabbard,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,10
Clinton,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1025
Steyer,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Hawkins,11/17/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/18/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,13712
Warren,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,48
Booker,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Kasich,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Biden,11/18/2020 12:00:00 AM,$0.88,$0.90,$0.88,$0.88,14300
Sanders,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,74
Pence,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,626
Trump,11/18/2020 12:00:00 AM,$0.13,$0.16,$0.12,$0.14,39821
Gillibrand,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Cuomo,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,26
Cuban,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,25
Yang,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,75
Buttigieg,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,626
Steyer,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/18/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Harris,11/19/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.02,16494
Warren,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1398
Booker,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,150
Kasich,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,80
Biden,11/19/2020 12:00:00 AM,$0.88,$0.89,$0.83,$0.88,34434
Sanders,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1208
Pence,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1043
Trump,11/19/2020 12:00:00 AM,$0.14,$0.20,$0.13,$0.15,64824
Gillibrand,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,90
Cuomo,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,575
Cuban,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,395
Haley,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,417
Ryan,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,263
Brown,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1370
Yang,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1424
Buttigieg,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1027
Gabbard,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,6
Clinton,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1840
Steyer,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,28
Hawkins,11/19/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/20/2020 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,32003
Warren,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/20/2020 12:00:00 AM,$0.88,$0.88,$0.86,$0.87,28237
Sanders,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,4
Trump,11/20/2020 12:00:00 AM,$0.15,$0.18,$0.13,$0.14,39965
Gillibrand,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
